,0,1,2,3
101,6237.246310122369,-0.003573714424541031,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.005,1.008,1.012,1.032,0.996,0.985"
102,6221.5979930408985,-0.0025120027073633456,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.002,0.996,1.000,1.001,1.031,0.988"
103,6242.203736406247,0.003306497100331593,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.995,0.997,0.994,1.002,1.002,1.006"
104,6213.853999354115,-0.004551967661845111,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.989,0.982,0.999,0.997,1.003,0.995"
105,6182.71470286198,-0.0050238679322468244,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.996,1.000,0.996,0.990,1.003,0.996"
106,6151.801749164819,-0.00501244106978055,"0.00,1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
107,6121.0433571371195,-0.00501244106978055,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
108,6128.55470941196,0.0012263836209917094,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.997,0.988,0.996,1.006,0.996,0.998"
109,6113.328753404257,-0.0024875198175438374,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.989,0.988,0.987,0.993,1.015,0.994"
110,6113.329364737133,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.007,1.014,1.005,1.003,0.985,0.991"
111,6155.434776964786,0.006863866164410845,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.009,0.989,1.003,1.006,1.001"
112,6085.702725262072,-0.011393190540436993,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.984,1.002,1.003,0.980,0.997,0.994"
113,6055.177564782159,-0.005028502723333829,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
114,6024.902283989799,-0.00501244106978055,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
115,6016.828183505469,-0.0013410201658506956,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.998,1.003,0.994,0.999,1.008,0.996"
116,6001.766529482083,-0.00250639317954429,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.978,0.982,0.990,0.976,0.999,0.963"
117,6001.767129658736,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.976,0.985,0.981,0.998,0.991,0.975"
118,6051.905263680598,0.008319194607734543,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.003,0.995,1.008,1.014,1.013,1.011"
119,6156.107335509614,0.017071509659766403,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.010,1.021,1.004,1.008,1.013,1.017"
120,6125.588318871387,-0.004969847863648586,"0.00,1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
121,6110.274962164437,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
122,6051.07824758069,-0.009735295258276858,"0.00,0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,0.986,0.993,0.990,1.001,0.997"
123,6035.841630995492,-0.0025211757518054517,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.999,0.965,0.976,1.017,0.991,0.972"
124,6104.059500974319,0.011238738648918823,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.003,1.014,0.992,0.999,1.001,1.012"
125,6079.121129692708,-0.004093907308503678,"0.00,0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.998,1.022,1.001,1.005,0.999,1.017"
126,6154.210647325127,0.012276371156455699,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.017,1.017,1.015,0.995,0.994,1.036"
127,6123.7025935527745,-0.004969593115954521,"0.00,0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
128,6093.084694486195,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
129,5995.547454629904,-0.016137368615612477,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.997,0.994,1.001,0.989,1.000,0.989"
130,5980.392353732674,-0.002530926044972717,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.996,1.003,1.001,0.995,0.982,1.023"
131,5971.673800763599,-0.0014589200566314292,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.999,0.984,0.985,1.006,0.993,1.001"
132,5989.122475151255,0.0029176463444455267,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.991,1.004,1.000,0.972,1.008,1.002"
133,6002.338552536318,0.002204248957761358,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.987,0.995,1.005,0.986,1.002,0.987"
134,5972.360793654031,-0.005006859987169941,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
135,5942.49958841493,-0.00501244106978055,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
136,5989.901035076139,0.007945039309802253,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.006,1.019,1.006,1.008,1.003,1.034"
137,5975.04538509889,-0.0024831966795699502,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.025,1.004,1.007,1.005,0.975,1.022"
138,5975.0459826034285,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.965,1.004,1.011,0.999,1.000,0.996"
139,5826.806417897966,-0.025122727584424513,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.006,0.995,0.990,1.019,0.978,1.002"
140,5704.659944799294,-0.021185691019966882,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.994,1.012,1.001,0.985,0.979,1.011"
141,5704.3559978331705,-5.3281889993675674e-05,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
142,5675.834789705693,-0.00501244106978055,"0.00,0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
143,5561.908588498358,-0.020276331385977776,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.008,1.007,0.988,0.998,0.985,0.991"
144,5547.791591347939,-0.002541383569300344,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.006,1.005,1.011,1.012,1.018,0.997"
145,5547.792146127099,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.013,0.976,0.986,1.024,1.016,0.987"
146,5451.672865002525,-0.01747752781849434,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.992,1.037,0.975,0.993,1.006,0.985"
